ENEMY-DIST	TV-DIST	CAN-ACT	R-ACTION
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
HIGH	HIGH	FALSE	WANDER
MEDIUM	HIGH	FALSE	WANDER
MEDIUM	HIGH	FALSE	PURSUE
MEDIUM	HIGH	FALSE	PURSUE
MEDIUM	HIGH	FALSE	PURSUE
MEDIUM	HIGH	FALSE	PURSUE
MEDIUM	HIGH	FALSE	PURSUE
MEDIUM	HIGH	FALSE	PURSUE
MEDIUM	HIGH	FALSE	PURSUE
MEDIUM	HIGH	FALSE	PURSUE
MEDIUM	HIGH	FALSE	PURSUE
MEDIUM	HIGH	FALSE	PURSUE
MEDIUM	HIGH	FALSE	PURSUE
MEDIUM	HIGH	FALSE	PURSUE
